GroupName, GroupOrder, E(G)value, E(G)value_decimal
S3131,6262,3136764/2087,1503.0014374700527
S3132,6264,4898084/6263,782.06674117834905
S3133,6266,1298186/895,1450.4871508379888
S3134,6268,2456012/2089,1175.6878889420775
S3135,6270,5603000/6269,893.76296059977665
S3136,6272,5744102/6271,915.97863179716148
S3137,6274,3281302/2091,1569.2501195600191
S3138,6276,5739422/6275,914.64892430278883
S3139,6278,9505676/6277,1514.3660984546757
S3140,6280,269722/299,902.08026755852848
S3141,6282,7414914/6281,1180.5308071963063
S3142,6284,7405696/6283,1178.6878879516155
S3143,6286,2885288/2095,1377.2257756563247
S3144,6288,5132618/6287,816.3858756163512
S3145,6290,7648378/6289,1216.1516934329782
S3146,6292,2109194/2097,1005.8149737720553
S3147,6294,35492/29,1223.8620689655172
S3148,6296,6810708/6295,1081.9234312946783
S3149,6298,3191082/2099,1520.2868032396379
S3150,6300,4106048/6299,651.857120177806
S3151,6302,9453232/6301,1500.2748770036503
S3152,6304,2203042/2101,1048.5683008091385
S3153,6306,7731162/6305,1226.1954004758129
S3154,6308,1001530/901,1111.5760266370698
S3155,6310,2784820/2103,1324.2130290061816
S3156,6312,5312150/6311,841.72872761844394
S3157,6314,7838806/6313,1241.6926976081102
S3158,6316,2493768/2105,1184.6878859857482
S3159,6318,6959376/6317,1101.6900427418079
S3160,6320,5571508/6319,881.70723215698683
S3161,6322,3192590/2107,1515.2301850972947
S3162,6324,5343746/6323,845.12826190099634
S3163,6326,10007732/6325,1582.250118577075
S3164,6328,1997696/2109,947.22427690848747
S3165,6330,6520046/6329,1030.1858113446042
S3166,6332,578404/487,1187.6878850102669
S3167,6334,3344352/2111,1584.2501184272855
S3168,6336,4630928/6335,731.0067876874507
S3169,6338,10045730/6337,1585.2501183525328
S3170,6340,2105746/2113,996.56696639848553
S3171,6342,6824292/6341,1076.2170004731115
S3172,6344,6328890/6343,997.77550055178938
S3173,6346,3171778/2115,1499.6586288416077
S3174,6348,5638148/6347,888.31700015755473
S3175,6350,8343912/6349,1314.208851787683
S3176,6352,6766510/6351,1065.424342623209
S3177,6354,7586030/6353,1194.0862584605698
S3178,6356,6624442/6355,1042.3984264358774
S3179,6358,2920716/2119,1378.3463898065124
S3180,6360,4464428/6359,702.06447554646957
S3181,6362,10121942/6361,1591.2501179059896
S3182,6364,2410852/2121,1136.6581801037246
S3183,6366,7878992/6365,1237.8620581304006
S3184,6368,6744280/6367,1059.2555363593528
S3185,6370,210102/193,1088.6113989637306
S3186,6372,5623514/6371,882.67367760163245
S3187,6374,10160156/6373,1594.2501176839794
S3188,6376,2328306/2125,1095.6734117647059
S3189,6378,1129818/911,1240.1953896816685
S3190,6380,5691688/6379,892.25395830067407
S3191,6382,3395224/2127,1596.2501175364364
S3192,6384,4445832/6383,696.51135829547241
S3193,6386,9788402/6385,1533.0308535630384
S3194,6388,2550942/2129,1198.1878816345702
S3195,6390,6374240/6389,997.68977930818596
S3196,6392,84440/83,1017.3493975903615
S3197,6394,3244058/2131,1522.3172219615203
S3198,6396,5416772/6395,847.03236903831123
S3199,6398,8967296/6397,1401.7970923870564
S3200,6400,1899094/2133,890.33942803563059
S3201,6402,195746/173,1131.4797687861271
S3202,6404,7691206/6403,1201.1878806809309
S3203,6406,3420804/2135,1602.2501170960188
S3204,6408,5262350/6407,821.34384267207747
S3205,6410,663190/493,1345.212981744422
S3206,6412,2247296/2137,1051.6125409452504
S3207,6414,7998264/6413,1247.1953843754873
S3208,6416,6903658/6415,1076.1742790335152
S3209,6418,3433630/2139,1605.2501168770455
S3210,6420,102218/131,780.29007633587787
S3211,6422,9103124/6421,1417.7112599283601
S3212,6424,2141740/2141,1000.345632881831
S3213,6426,6427658/6425,1000.4136964980545
S3214,6428,7748956/6427,1205.6878792593745
S3215,6430,2891792/2143,1349.4129724685022
S3216,6432,5300762/6431,824.2515938423262
S3217,6434,10352306/6433,1609.2501165863516
S3218,6436,199186/165,1207.1878787878788
S3219,6438,7592540/6437,1179.515302159391
S3220,6440,5042470/6439,783.11383755241502
S3221,6442,3459354/2147,1611.2501164415464
S3222,6444,5837372/6443,906.00217290082264
S3223,6446,9503272/6445,1474.5185415050428
S3224,6448,898804/921,975.90010857763298
S3225,6450,6596578/6449,1022.8838579624748
S3226,6452,7806922/6451,1210.1878778483956
S3227,6454,3041692/2151,1414.0827522082752
S3228,6456,5557616/6455,860.97846630518973
S3229,6458,10429670/6457,1615.2501161530122
S3230,6460,1968572/2153,914.33906177426843
S3231,6462,7846364/6461,1214.4194397152144
S3232,6464,6905446/6463,1068.4583010985612
S3233,6466,3366614/2155,1562.2338747099768
S3234,6468,4903898/6467,758.29565486315141
S3235,6470,8783692/6469,1357.812954088731
S3236,6472,2398958/2157,1112.1733889661566
S3237,6474,7487366/6473,1156.7072454812296
S3238,6476,7865104/6475,1214.6878764478765
S3239,6478,3373320/2159,1562.4455766558592
S3240,6480,234218/341,686.85630498533726
S3241,6482,9204482/6481,1420.2255824718407
S3242,6484,2628182/2161,1216.187875983341
S3243,6486,7682972/6485,1184.7296838858906
S3244,6488,7232508/6487,1114.9233852320024
S3245,6490,126754/103,1230.6213592233009
S3246,6492,6141452/6491,946.14882144507783
S3247,6494,9913936/6493,1526.8652394886801
S3248,6496,1994828/2165,921.39861431870668
S3249,6498,7558602/6497,1163.398799445898
S3250,6500,6139390/6499,944.66687182643489
S3251,6502,3524084/2167,1626.2501153668666
S3252,6504,805810/929,867.39504843918189
S3253,6506,10585262/6505,1627.2501152959262
S3254,6508,2647672/2169,1220.6878745965882
S3255,6510,5891360/6509,905.10984790290365
S3256,6512,6368920/6511,978.17846720933801
S3257,6514,3537102/2171,1629.2501151543067
S3258,6516,5968838/6515,916.16853415195703
S3259,6518,10624340/6517,1630.2501150836274
S3260,6520,2035512/2173,936.72894615738608
S3261,6522,8269902/6521,1268.195368808465
S3262,6524,6979876/6523,1070.0407787827687
S3263,6526,3286144/2175,1510.8708045977012
S3264,6528,5225468/6527,800.59261529033245
S3265,6530,8947426/6529,1370.4129269413386
S3266,6532,2522474/2177,1158.692696371153
S3267,6534,7347820/6533,1124.7237103933874
S3268,6536,6824346/6535,1044.2763580719204
S3269,6538,3121442/2179,1432.5112436897659
S3270,6540,5198432/6539,794.9888362134883
S3271,6542,10702712/6541,1636.2501146613668
S3272,6544,7182082/6543,1097.6741555861227
S3273,6546,1190126/935,1272.8620320855614
S3274,6548,8040946/6547,1228.1878723079274
S3275,6550,2959900/2183,1355.8863948694457
S3276,6552,4536472/6551,692.485422072966
S3277,6554,10296694/6553,1571.2946741950252
S3278,6556,2450068/2185,1121.3125858123569
S3279,6558,8361456/6557,1275.1953637334148
S3280,6560,842770/937,899.43436499466384
S3281,6562,3374374/2187,1542.9236396890717
S3282,6564,6278486/6563,956.64878866372089
S3283,6566,9299288/6565,1416.4947448591013
S3284,6568,224606/199,1128.6733668341708
S3285,6570,6740786/6569,1026.1510123306439
S3286,6572,7706872/6571,1172.8613605235123
S3287,6574,486344/313,1553.814696485623
S3288,6576,5615108/6575,854.00882129277568
S3289,6578,8842066/6577,1344.3919720237191
S3290,6580,15158/17,891.64705882352939
S3291,6582,8422772/6581,1279.8620270475612
S3292,6584,7448160/6583,1131.4233632082637
S3293,6586,3482658/2195,1586.6323462414578
S3294,6588,859184/941,913.0541976620616
S3295,6590,9112672/6589,1383.0129002883593
S3296,6592,7182872/6591,1089.8000303444092
S3297,6594,7378986/6593,1119.2152282724101
S3298,6596,7633942/6595,1157.5347990902198
S3299,6598,3628900/2199,1650.2501136880401
S3300,6600,4459586/6599,675.79724200636463
S3301,6602,10899902/6601,1651.2501136191486
S3302,6604,2514672/2201,1142.513402998637
S3303,6606,8200308/6605,1241.5303557910674
S3304,6608,6335734/6607,958.94263659754802
S3305,6610,3056030/2203,1387.2128915115752
S3306,6612,5862650/6611,886.80229919830583
S3307,6614,10939556/6613,1654.2501134129745
S3308,6616,2506916/2205,1136.9233560090704
S3309,6618,8515166/6617,1286.8620220643795
S3310,6620,6888172/6619,1040.6665659465175
S3311,6622,2877144/2207,1303.6447666515633
S3312,6624,5295140/6623,799.50777593235694
S3313,6626,10979282/6625,1657.2501132075472
S3314,6628,2746202/2209,1243.1878678134904
S3315,6630,901028/947,951.45512143611404
S3316,6632,397746/349,1139.67335243553
S3317,6634,3522322/2211,1593.0900045228404
S3318,6636,5571824/6635,839.76247174076866
S3319,6638,11019080/6637,1660.2501130028627
S3320,6640,2051120/2213,926.85042928151825
S3321,6642,8082002/6641,1216.9856949254631
S3322,6644,7549426/6643,1136.4482914345929
S3323,6646,3681884/2215,1662.2501128668171
S3324,6648,5893528/6647,886.64480216639083
S3325,6650,7690878/6649,1156.6969469093096
S3326,6652,2766124/2217,1247.6878664862427
S3327,6654,8608064/6653,1293.862017135127
S3328,6656,6866142/6655,1031.7268219383923
S3329,6658,3695190/2219,1665.250112663362
S3330,6660,5129378/6659,770.29253641687944
S3331,6662,11098892/6661,1666.2501125957062
S3332,6664,2105322/2221,947.91625393966683
S3333,6666,7855142/6665,1178.5659414853712
S3334,6668,8338336/6667,1250.6878656067197
S3335,6670,24680/19,1298.9473684210527
S3336,6672,825822/953,866.54984260230844
S3337,6674,10758946/6673,1612.3102053049604
S3338,6676,2786118/2225,1252.1878651685392
S3339,6678,7238288/6677,1084.0629025011233
S3340,6680,6410692/6679,959.82811798173384
S3341,6682,3445394/2227,1547.1010327795241
S3342,6684,6510236/6683,974.14873559778539
S3343,6686,11178992/6685,1672.2501121914734
S3344,6688,724130/743,974.60296096904437
S3345,6690,7284218/6689,1088.9846015846913
S3346,6692,7344598/6691,1097.6831564788522
S3347,6694,3735252/2231,1674.2501120573734
S3348,6696,5608522/6695,837.71799850634807
S3349,6698,10548046/6697,1575.0404658802449
S3350,6700,2306616/2233,1032.9673085535155
S3351,6702,8732712/6701,1303.1953439785107
S3352,6704,7537852/6703,1124.5490079069073
S3353,6706,3284038/2235,1469.3682326621924
S3354,6708,5964386/6707,889.2777694945579
S3355,6710,8540500/6709,1272.9915039499181
S3356,6712,2580208/2237,1153.4233348234243
S3357,6714,8470890/6713,1261.8635483390437
S3358,6716,8002612/6715,1191.751600893522
S3359,6718,3762080/2239,1680.2501116569897
S3360,6720,4323962/6719,643.54249144217886
S3361,6722,11299682/6721,1681.250111590537
S3362,6724,2760722/2241,1231.9152164212405
S3363,6726,8225348/6725,1223.1000743494424
S3364,6728,242822/217,1118.9953917050691
S3365,6730,3168042/2243,1412.4128399465003
S3366,6732,5552180/6731,824.86703313029273
S3367,6734,9005816/6733,1337.5636417644437
S3368,6736,7610038/6735,1129.9239792130661
S3369,6738,8826786/6737,1310.1953391717382
S3370,6740,7140418/6739,1059.566404511055
S3371,6742,3789004/2247,1686.2501112594571
S3372,6744,551380/613,899.4779771615008
S3373,6746,11380502/6745,1687.2501111934766
S3374,6748,2489412/2249,1106.8972876834148
S3375,6750,7129236/6749,1056.339605867536
S3376,6752,7583932/6751,1123.3790549548214
S3377,6754,3478142/2251,1545.1541537094624
S3378,6756,950186/965,984.64870466321247
S3379,6758,10967420/6757,1623.1197276898031
S3380,6760,2044370/2253,907.39902352418994
S3381,6762,7463210/6761,1103.8618547552137
S3382,6764,8066920/6763,1192.8020109418896
S3383,6766,3587928/2255,1591.0988913525498
S3384,6768,5680316/6767,839.41421604847051
S3385,6770,1373926/967,1420.8128231644262
S3386,6772,2866814/2257,1270.1878599911386
S3387,6774,8921364/6773,1317.1953344160638
S3388,6776,6354908/6775,937.99380073800739
S3389,6778,3829570/2259,1695.2501106684374
S3390,6780,5588516/6779,824.38648768254905
S3391,6782,11502272/6781,1696.2501106031559
S3392,6784,2512050/2261,1111.0349402919062
S3393,6786,7792886/6785,1148.5462048636698
S3394,6788,8641126/6787,1273.1878591424784
S3395,6790,2805476/2263,1239.7154220061864
S3396,6792,6151930/6791,905.89456633780003
S3397,6794,11143334/6793,1640.4142499631973
S3398,6796,2887168/2265,1274.6878587196468
S3399,6798,1167248/971,1202.1091658084449
S3400,6800,470986/523,900.54684512428298
S3401,6802,3645270/2267,1607.9708866343185
S3402,6804,5719826/6803,840.77995002204909
S3403,6806,11177092/6805,1642.4822924320354
S3404,6808,2480316/2269,1093.131776112825
S3405,6810,7548350/6809,1108.5842267587018
S3406,6812,1146916/973,1178.7420349434738
S3407,6814,3870352/2271,1704.2501100836637
S3408,6816,5957102/6815,874.11621423330882
S3409,6818,10184186/6817,1493.9395628575619
S3410,6820,2172434/2273,955.75626924769028
S3411,6822,8745864/6821,1282.1967453452573
S3412,6824,8001150/6823,1172.6733108603253
S3413,6826,3883994/2275,1707.2501098901098
S3414,6828,6793880/6827,995.14867438113379
S3415,6830,9788776/6829,1433.4127983599356
S3416,6832,6776020/6831,991.95139803835457
S3417,6834,8459186/6833,1237.9900482950388
S3418,6836,8763754/6835,1282.1878566203366
S3419,6838,3608412/2279,1583.3312856516015
S3420,6840,691436/977,707.71340839303991
S3421,6842,10708462/6841,1565.335769624324
S3422,6844,2785180/2281,1221.0346339324858
S3423,6846,7955352/6845,1162.2135865595326
S3424,6848,7754116/6847,1132.4837154958375
S3425,6850,3238214/2283,1418.4029785370128
S3426,6852,6841742/6851,998.64866442855055
S3427,6854,11187724/6853,1632.5294031810886
S3428,6856,2692126/2285,1178.1733041575492
S3429,6858,8760498/6857,1277.5992416508677
S3430,6860,6492268/6859,946.53273071876367
S3431,6862,3792584/2287,1658.3226934849147
S3432,6864,5252390/6863,765.31983097770649
S3433,6866,11788922/6865,1717.250109249818
S3434,6868,131422/109,1205.7064220183486
S3435,6870,7682180/6869,1118.384044256806
S3436,6872,8114124/6871,1180.9233008295735
S3437,6874,3450762/2291,1506.225229157573
S3438,6876,6648128/6875,967.00043636363637
S3439,6878,11182160/6877,1626.0229751345064
S3440,6880,2165272/2293,944.29655473179241
S3441,6882,1242006/983,1263.4852492370294
S3442,6884,8887246/6883,1291.1878541333722
S3443,6886,3615604/2295,1575.4265795206973
S3444,6888,5440238/6887,789.92856105706403
S3445,6890,9096718/6889,1320.4700246770212
S3446,6892,2969304/2297,1292.6878537222465
S3447,6894,146420/113,1295.7522123893805
S3448,6896,7976128/6895,1156.7988397389413
S3449,6898,3966350/2299,1725.2501087429316
S3450,6900,5553986/6899,805.0421800260907
S3451,6902,9550708/6901,1383.9600057962614
S3452,6904,2729960/2301,1186.4232942199044
S3453,6906,9272462/6905,1342.8619840695148
S3454,6908,8163076/6907,1181.8555089040103
S3455,6910,68160/47,1450.2127659574469
S3456,6912,5981792/6911,865.54652004051513
S3457,6914,11954306/6913,1729.2501084912483
S3458,6916,2317898/2305,1005.595661605206
S3459,6918,9304716/6917,1345.195315888391
S3460,6920,625526/629,994.47694753577105
S3461,6922,3993994/2307,1731.2501083658431
S3462,6924,998048/989,1009.1486349848332
S3463,6926,11995832/6925,1732.2501083032491
S3464,6928,8050378/6927,1162.1738126172947
S3465,6930,6121142/6929,883.40914994948764
S3466,6932,9011602/6931,1300.1878516808542
S3467,6934,4007852/2311,1734.2501081782777
S3468,6936,6080772/6935,876.82364816149959
S3469,6938,12037430/6937,1735.2501081159003
S3470,6940,280404/257,1091.0661478599222
S3471,6942,8615408/6941,1241.2344042645152
S3472,6944,6852586/6943,986.97767535647415
S3473,6946,3830334/2315,1654.5719222462203
S3474,6948,6788378/6947,977.16683460486536
S3475,6950,10001292/6949,1439.2419053101166
S3476,6952,2510658/2317,1083.5813552006905
S3477,6954,8797014/6953,1265.2112757083273
S3478,6956,8656792/6955,1244.6861250898635
S3479,6958,3483676/2319,1502.2319965502372
S3480,6960,5145932/6959,739.46429084638601
S3481,6962,11922366/6961,1712.7375377100991
S3482,6964,3031662/2321,1306.1878500646274
S3483,6966,1271316/995,1277.7045226130654
S3484,6968,7645488/6967,1097.3859623941439
S3485,6970,3138274/2323,1350.9573826947912
S3486,6972,6153692/6971,882.75598909769042
S3487,6974,11126176/6973,1595.6082030689804
S3488,6976,8047934/6975,1153.8256630824374
S3489,6978,9466826/6977,1356.8619750609143
S3490,6980,1094074/997,1097.3660982948848
S3491,6982,4063524/2327,1746.250107434465
S3492,6984,6256006/6983,895.8908778461979
S3493,6986,10692614/6985,1530.7965640658554
S3494,6988,3052592/2329,1310.6878488621726
S3495,6990,7953368/6989,1137.9836886535986
S3496,6992,7484734/6991,1070.6242311543413
S3497,6994,539314/333,1619.5615615615616
S3498,6996,6433562/6995,919.73724088634742
S3499,6998,12246500/6997,1750.2501071887953
S3500,7000,6165932/6999,880.97328189741393
S3501,7002,9213914/7001,1316.0854163690901
S3502,7004,8612236/7003,1229.7923746965587
S3503,7006,3930224/2335,1683.1794432548179
S3504,7008,128564/143,899.04895104895104
S3505,7010,10311730/7009,1471.212726494507
S3506,7012,3073594/2337,1315.1878476679503
S3507,7014,8351636/7013,1190.8792242977329
S3508,7016,8457798/7015,1205.6732715609407
S3509,7018,3639430/2339,1555.9769132107738
S3510,7020,5417396/7019,771.81877760364728
S3511,7022,12330632/7021,1756.2501068223901
S3512,7024,8275192/7023,1178.2987327352982
S3513,7026,9597522/7025,1366.1953024911031
S3514,7028,8101906/7027,1152.9679806460795
S3515,7030,3202876/2343,1366.9978659837814
S3516,7032,83480/89,937.97752808988764
S3517,7034,12372806/7033,1759.2501066401251
S3518,7036,3094668/2345,1319.6878464818762
S3519,7038,8450108/7037,1200.8111411112691
S3520,7040,6373000/7039,905.38428754084384
S3521,7042,3621614/2347,1543.0822326374096
S3522,7044,7230686/7043,1026.6485872497515
S3523,7046,11494892/7045,1631.6383250532292
S3524,7048,2845046/2349,1211.1732652192422
S3525,7050,1127930/1007,1120.0893743793447
S3526,7052,8902912/7051,1262.6452985392143
S3527,7054,4147752/2351,1764.2501063377285
S3528,7056,5517978/7055,782.13720765414598
S3529,7058,12457370/7057,1765.250106277455
S3530,7060,2611750/2353,1109.9660008499789
S3531,7062,8820572/7061,1249.1958646084124
S3532,7064,8573940/7063,1213.923262069942
S3533,7066,4161874/2355,1767.2501061571124
S3534,7068,6713060/7067,949.91651337201074
S3535,7070,9128272/7069,1291.3102277549865
S3536,7072,2445434/2357,1037.519728468392
S3537,7074,9323030/7073,1318.1153683019934
S3538,7076,8936254/7075,1263.0747703180211
S3539,7078,4176020/2359,1770.2501059771089
S3540,7080,5542070/7079,782.88882610538212
S3541,7082,12542222/7081,1771.2501059172432
S3542,7084,807424/787,1025.9517153748411
S3543,7086,9762152/7085,1377.8619618913197
S3544,7088,8426788/7087,1189.0486806829406
S3545,7090,3516174/2363,1488.0126957257723
S3546,7092,7073270/7091,997.49964744041745
S3547,7094,12584756/7093,1774.2501057380516
S3548,7096,262176/215,1219.4232558139536
S3549,7098,7989918/7097,1125.8162603917149
S3550,7100,7776772/7099,1095.4742921538245
S3551,7102,4067104/2367,1718.2526404731727
S3552,7104,6380176/7103,898.23680135154166
S3553,7106,212266/145,1463.903448275862
S3554,7108,3158322/2369,1333.1878429717181
S3555,7110,7901912/7109,1111.5363623575749
S3556,7112,582810/547,1065.4661791590493
